State Code,County Code,County Name/State Abbreviation,2010 Unemployment Rate (%),2011 Unemployment Rate (%),2012 Unemployment Rate (%),2013 Unemployment Rate (%),2014 Unemployment Rate (%),2015 Unemployment Rate (%),2016 Unemployment Rate (%),2017 Unemployment Rate (%),2018 Unemployment Rate (%),2019 Unemployment Rate (%),,
21.00,89.00,"Greenup County, KY",11.60,11.20,10.00,10.10,8.50,7.50,8.50,7.50,6.40,6.60,,
21.00,91.00,"Hancock County, KY",10.40,8.30,7.20,7.20,6.00,4.90,5.30,4.90,4.10,3.80,,
21.00,93.00,"Hardin County, KY",9.80,9.20,8.20,7.60,6.20,4.90,4.40,4.50,4.00,4.10,,
21.00,95.00,"Harlan County, KY",12.00,11.10,14.20,17.90,13.90,12.60,13.00,9.70,7.10,9.60,,
21.00,97.00,"Harrison County, KY",11.20,10.10,7.90,7.50,6.00,4.60,4.70,4.50,4.00,4.30,,
21.00,99.00,"Hart County, KY",10.50,9.80,8.30,7.80,6.30,5.10,4.70,4.30,3.90,4.70,,
21.00,101.00,"Henderson County, KY",10.40,9.00,7.60,7.40,6.10,4.80,4.70,4.40,3.70,3.80,,
21.00,103.00,"Henry County, KY",9.90,8.80,7.30,7.10,5.70,4.60,4.00,4.00,3.70,3.70,,
21.00,105.00,"Hickman County, KY",8.30,8.90,8.10,7.10,6.20,6.00,5.90,7.30,5.50,4.80,,
21.00,107.00,"Hopkins County, KY",9.80,8.40,7.80,7.80,6.40,5.70,5.60,4.90,4.50,4.60,,
21.00,109.00,"Jackson County, KY",14.20,13.50,11.80,11.50,11.40,8.80,7.80,8.30,6.80,6.50,,
21.00,111.00,"Jefferson County, KY",10.10,9.40,8.00,7.40,6.00,4.70,4.40,4.30,3.90,4.00,,
21.00,113.00,"Jessamine County, KY",8.60,7.80,6.70,6.40,5.20,4.10,3.90,3.70,3.50,3.60,,
21.00,115.00,"Johnson County, KY",12.70,10.80,10.20,10.90,9.20,8.80,10.20,8.40,6.60,6.60,,
21.00,117.00,"Kenton County, KY",9.90,8.80,7.40,6.90,5.50,4.40,4.10,3.90,3.30,3.60,,
21.00,119.00,"Knott County, KY",13.60,11.80,13.90,15.30,11.10,10.10,11.40,8.30,6.60,6.90,,
21.00,121.00,"Knox County, KY",13.60,13.30,12.90,12.90,9.90,8.10,7.90,7.40,6.10,6.00,,
21.00,123.00,"Larue County, KY",11.40,10.00,8.60,8.10,6.60,5.00,4.50,4.60,4.30,4.50,,
21.00,125.00,"Laurel County, KY",11.50,11.40,10.20,9.70,7.60,6.20,6.10,5.70,5.00,4.90,,
21.00,127.00,"Lawrence County, KY",13.70,11.70,10.60,11.10,9.50,9.50,10.80,8.90,7.00,7.10,,
21.00,129.00,"Lee County, KY",12.70,12.60,12.70,12.40,9.70,8.60,9.60,8.30,6.30,5.70,,
21.00,131.00,"Leslie County, KY",13.00,12.60,14.30,17.40,12.80,11.10,13.30,9.90,6.90,8.20,,
21.00,133.00,"Letcher County, KY",11.50,10.20,13.50,16.60,12.30,11.50,12.30,9.20,6.20,7.40,,
21.00,135.00,"Lewis County, KY",13.90,13.00,11.70,12.10,9.60,8.80,9.70,9.00,8.10,8.90,,
21.00,137.00,"Lincoln County, KY",12.90,12.20,10.30,10.60,8.80,6.70,6.00,5.50,4.90,5.00,,
21.00,139.00,"Livingston County, KY",12.20,10.90,9.80,9.80,8.20,7.10,7.10,7.40,6.60,5.70,,
21.00,141.00,"Logan County, KY",10.00,8.90,7.60,7.00,5.60,4.80,4.30,4.30,3.80,4.00,,
21.00,143.00,"Lyon County, KY",11.70,10.30,9.20,8.10,7.00,5.70,5.80,5.70,4.90,4.70,,
21.00,145.00,"McCracken County, KY",9.20,8.60,8.00,7.80,7.00,5.70,5.70,5.90,5.40,4.90,,
21.00,147.00,"McCreary County, KY",14.60,14.60,13.30,13.00,10.50,8.40,8.00,6.70,6.10,6.00,,
21.00,149.00,"McLean County, KY",10.30,8.90,7.70,7.60,6.30,4.80,4.80,5.20,4.80,4.40,,
21.00,151.00,"Madison County, KY",8.60,7.80,6.80,6.50,5.40,4.30,4.10,4.20,3.70,3.90,,
21.00,153.00,"Magoffin County, KY",20.60,17.10,17.30,17.40,13.90,15.60,19.60,15.90,12.50,11.00,,
21.00,155.00,"Marion County, KY",12.70,10.80,8.90,8.10,6.40,4.90,4.20,4.10,3.60,3.90,,
21.00,157.00,"Marshall County, KY",10.60,9.20,8.10,8.00,6.70,5.50,5.70,5.80,5.20,4.70,,
21.00,159.00,"Martin County, KY",10.40,8.90,9.20,9.70,9.10,9.90,10.20,7.50,6.20,6.90,,
21.00,161.00,"Mason County, KY",11.40,10.30,9.50,9.90,7.90,6.10,6.30,6.10,5.40,5.80,,
21.00,163.00,"Meade County, KY",11.90,11.20,9.80,8.90,7.00,5.50,5.10,5.00,4.50,4.60,,
21.00,165.00,"Menifee County, KY",15.70,14.00,11.70,12.00,9.80,8.50,8.60,8.50,7.40,6.90,,
21.00,167.00,"Mercer County, KY",11.30,10.30,8.30,7.80,6.10,5.00,4.80,4.80,4.30,4.60,,
21.00,169.00,"Metcalfe County, KY",13.40,11.20,8.00,7.70,6.10,5.10,4.50,4.00,4.10,4.80,,
21.00,171.00,"Monroe County, KY",10.80,9.00,7.30,7.10,5.50,4.40,4.20,3.80,4.10,3.90,,
21.00,173.00,"Montgomery County, KY",12.30,11.20,8.90,8.40,7.40,6.50,6.40,6.50,5.80,5.30,,
21.00,175.00,"Morgan County, KY",13.10,11.00,10.70,10.50,9.40,8.20,7.90,7.20,6.20,5.40,,
21.00,177.00,"Muhlenberg County, KY",11.10,10.30,9.90,9.30,7.60,7.20,7.20,6.80,6.50,6.20,,
21.00,179.00,"Nelson County, KY",11.30,10.60,8.30,7.50,6.10,5.00,4.50,4.30,4.20,4.50,,
21.00,181.00,"Nicholas County, KY",10.20,9.00,8.30,8.60,7.70,6.20,5.70,5.50,4.50,4.40,,
21.00,183.00,"Ohio County, KY",11.30,9.80,8.70,9.20,7.70,6.30,6.60,6.20,5.50,5.10,,
21.00,185.00,"Oldham County, KY",7.60,6.90,5.90,5.60,4.70,3.80,3.40,3.40,3.20,3.30,,
21.00,187.00,"Owen County, KY",8.50,7.60,6.60,6.30,5.00,4.10,4.20,4.30,4.80,4.60,,
21.00,189.00,"Owsley County, KY",13.40,13.30,12.90,12.50,10.40,10.00,9.60,8.10,7.10,7.00,,
21.00,191.00,"Pendleton County, KY",12.40,10.80,8.90,8.30,6.60,5.30,4.70,4.60,4.00,3.80,,
21.00,193.00,"Perry County, KY",11.80,10.40,12.60,13.80,10.30,9.00,10.70,8.10,6.10,6.10,,
21.00,195.00,"Pike County, KY",10.60,9.10,9.70,11.80,10.50,9.20,10.70,7.60,5.70,5.80,,
21.00,197.00,"Powell County, KY",15.70,12.90,11.00,10.70,8.40,7.00,7.10,6.50,5.80,5.40,,
21.00,199.00,"Pulaski County, KY",10.70,10.60,9.50,9.10,7.30,5.80,5.40,5.50,4.90,4.70,,
21.00,201.00,"Robertson County, KY",11.70,11.10,10.50,10.80,7.80,6.50,6.10,6.10,4.80,5.40,,
21.00,203.00,"Rockcastle County, KY",11.30,11.40,10.30,9.20,7.50,6.30,6.00,5.70,4.80,4.80,,
21.00,205.00,"Rowan County, KY",10.20,9.50,8.40,8.20,6.90,5.90,5.90,5.70,5.00,5.30,,
21.00,207.00,"Russell County, KY",13.00,11.70,10.40,11.50,10.20,11.60,8.30,7.00,5.60,5.70,,
21.00,209.00,"Scott County, KY",8.80,7.90,6.60,6.00,4.90,3.90,3.70,3.60,3.20,3.50,,
21.00,211.00,"Shelby County, KY",9.00,7.90,6.30,6.00,4.90,4.00,3.50,3.50,3.30,3.40,,
21.00,213.00,"Simpson County, KY",13.10,11.00,8.60,7.40,5.90,4.70,4.40,4.50,3.80,4.50,,
21.00,215.00,"Spencer County, KY",10.00,9.00,7.10,6.40,5.20,4.20,3.70,3.70,3.50,3.60,,
21.00,217.00,"Taylor County, KY",12.40,10.80,9.60,9.40,7.70,6.00,4.90,4.30,4.10,4.30,,
21.00,219.00,"Todd County, KY",10.10,8.70,7.60,7.40,5.40,4.80,4.40,4.10,3.90,3.90,,
21.00,221.00,"Trigg County, KY",14.20,11.30,9.40,9.00,7.00,5.60,5.50,5.60,4.70,4.70,,
21.00,223.00,"Trimble County, KY",13.00,11.30,9.10,8.20,7.20,5.60,5.30,4.90,4.10,4.40,,
21.00,225.00,"Union County, KY",9.80,9.00,7.80,7.60,6.40,6.70,6.70,5.90,4.80,4.50,,
21.00,227.00,"Warren County, KY",9.30,8.20,7.00,6.80,5.50,4.40,3.90,4.00,3.60,3.90,,
21.00,229.00,"Washington County, KY",10.20,9.20,7.50,6.80,5.40,4.40,4.20,4.10,3.60,3.90,,
21.00,231.00,"Wayne County, KY",14.20,14.20,13.00,11.80,9.60,8.10,7.60,7.60,6.80,5.80,,
21.00,233.00,"Webster County, KY",9.50,8.00,7.10,7.10,5.40,5.20,5.90,5.10,4.10,4.00,,
21.00,235.00,"Whitley County, KY",12.70,12.00,10.70,10.50,8.70,6.70,6.50,5.60,4.90,5.20,,
21.00,237.00,"Wolfe County, KY",16.50,14.80,14.30,14.10,11.20,10.10,10.00,8.90,7.40,7.10,,
21.00,239.00,"Woodford County, KY",7.30,6.50,5.40,5.20,4.50,3.50,3.20,3.20,3.00,3.10,,
22.00,1.00,"Acadia Parish, LA",6.80,6.30,5.70,5.70,5.60,6.80,7.40,5.90,5.30,5.30,,
22.00,3.00,"Allen Parish, LA",9.30,8.70,7.60,7.20,7.10,6.90,6.40,5.30,5.60,5.70,,
22.00,5.00,"Ascension Parish, LA",7.00,6.70,5.80,5.40,5.20,5.00,4.90,4.30,4.10,4.10,,
22.00,7.00,"Assumption Parish, LA",11.00,11.50,9.30,8.00,7.60,7.80,8.40,7.30,6.60,6.10,,
22.00,9.00,"Avoyelles Parish, LA",7.90,8.00,7.20,7.20,7.10,7.50,7.10,6.10,5.60,5.80,,
22.00,11.00,"Beauregard Parish, LA",7.50,7.80,7.20,7.10,6.70,6.30,6.10,5.30,5.30,5.20,,
22.00,13.00,"Bienville Parish, LA",9.50,9.70,8.60,8.30,7.80,8.30,7.60,6.00,5.80,5.90,,
22.00,15.00,"Bossier Parish, LA",5.70,5.60,5.50,5.80,5.60,5.60,5.30,4.50,4.20,4.30,,
22.00,17.00,"Caddo Parish, LA",7.70,7.50,7.40,7.60,7.30,7.10,6.60,5.80,5.40,5.40,,
22.00,19.00,"Calcasieu Parish, LA",7.60,7.30,6.60,6.20,5.80,5.30,4.80,4.00,3.80,4.10,,
22.00,21.00,"Caldwell Parish, LA",10.30,9.60,8.30,7.90,7.60,8.30,7.60,5.70,5.70,6.10,,
22.00,23.00,"Cameron Parish, LA",5.90,5.50,5.00,5.10,4.80,4.60,4.40,3.60,3.50,3.80,,
22.00,25.00,"Catahoula Parish, LA",9.80,9.80,8.50,8.10,7.90,9.60,9.30,7.00,6.70,6.40,,
22.00,27.00,"Claiborne Parish, LA",8.30,8.00,7.10,7.20,7.30,7.30,6.70,5.30,5.10,5.70,,
22.00,29.00,"Concordia Parish, LA",9.40,9.10,8.40,8.20,8.40,8.60,8.30,7.90,6.90,6.50,,
22.00,31.00,"De Soto Parish, LA",8.30,8.00,8.60,8.50,7.90,7.90,7.40,6.10,5.70,6.00,,
22.00,33.00,"East Baton Rouge Parish, LA",7.20,7.20,6.40,6.00,5.60,5.40,5.20,4.40,4.30,4.40,,
22.00,35.00,"East Carroll Parish, LA",16.80,17.30,19.30,16.30,14.40,14.00,11.60,11.10,10.10,10.60,,
22.00,37.00,"East Feliciana Parish, LA",7.90,8.10,7.20,6.60,6.30,5.90,5.80,4.80,4.60,4.60,,
22.00,39.00,"Evangeline Parish, LA",8.10,8.00,7.10,6.50,6.60,7.50,7.40,5.90,5.70,5.90,,
22.00,41.00,"Franklin Parish, LA",10.50,11.10,9.90,9.70,9.30,9.60,9.10,7.50,7.10,7.20,,
22.00,43.00,"Grant Parish, LA",8.00,8.00,7.60,7.00,7.00,7.30,7.00,6.30,5.70,5.80,,
22.00,45.00,"Iberia Parish, LA",8.20,7.50,6.50,6.20,6.20,8.10,9.40,7.30,5.80,5.40,,
22.00,47.00,"Iberville Parish, LA",9.50,9.90,9.00,8.00,7.70,7.30,6.90,6.20,6.10,5.90,,
22.00,49.00,"Jackson Parish, LA",6.90,7.00,6.50,6.20,5.80,6.00,5.60,4.50,4.60,4.70,,
22.00,51.00,"Jefferson Parish, LA",7.00,6.80,6.40,6.00,5.90,5.70,5.30,4.50,4.30,4.20,,
22.00,53.00,"Jefferson Davis Parish, LA",7.10,6.80,6.20,6.00,5.80,6.20,6.00,4.90,4.70,4.70,,
22.00,55.00,"Lafayette Parish, LA",5.90,5.60,4.80,4.70,4.80,5.60,6.10,4.90,4.40,4.30,,
22.00,57.00,"Lafourche Parish, LA",5.80,5.80,5.00,4.70,4.70,5.40,6.30,5.20,4.70,4.50,,
22.00,59.00,"LaSalle Parish, LA",6.10,5.40,4.80,4.80,5.10,6.90,6.60,4.70,4.30,4.30,,
22.00,61.00,"Lincoln Parish, LA",8.30,8.80,8.20,7.50,7.40,6.90,6.20,5.20,5.10,5.40,,
22.00,63.00,"Livingston Parish, LA",7.10,6.90,6.10,5.60,5.40,5.10,5.10,4.20,4.00,4.10,,
22.00,65.00,"Madison Parish, LA",11.40,12.10,11.50,10.60,10.90,9.20,9.00,8.10,8.20,8.10,,
22.00,67.00,"Morehouse Parish, LA",14.60,13.70,12.50,11.90,11.00,10.90,9.70,8.00,8.10,8.30,,
22.00,69.00,"Natchitoches Parish, LA",8.50,8.80,8.50,8.00,7.60,7.50,6.70,6.00,5.80,6.00,,
22.00,71.00,"Orleans Parish, LA",8.20,8.20,7.50,7.00,6.80,6.50,5.90,5.10,5.00,4.90,,
22.00,73.00,"Ouachita Parish, LA",7.80,7.90,7.40,6.90,6.80,6.60,6.10,5.30,5.10,5.30,,
22.00,75.00,"Plaquemines Parish, LA",5.70,6.00,5.70,5.50,5.60,5.60,5.40,4.70,4.60,4.30,,
22.00,77.00,"Pointe Coupee Parish, LA",8.20,8.70,7.80,7.30,6.90,6.60,6.50,5.60,5.30,5.40,,
22.00,79.00,"Rapides Parish, LA",7.20,7.30,6.70,6.60,6.60,6.40,6.20,5.60,5.20,5.10,,
22.00,81.00,"Red River Parish, LA",8.00,7.30,7.00,7.30,7.10,6.90,6.00,5.20,4.40,5.10,,
22.00,83.00,"Richland Parish, LA",10.40,10.40,9.30,9.30,8.50,8.70,7.40,6.10,6.20,6.30,,
22.00,85.00,"Sabine Parish, LA",6.90,6.80,6.60,6.50,6.40,7.10,6.90,5.50,5.10,5.10,,
22.00,87.00,"St. Bernard Parish, LA",7.90,8.10,7.60,7.10,6.80,6.60,6.10,5.20,4.90,4.90,,
22.00,89.00,"St. Charles Parish, LA",7.00,6.80,6.30,6.00,6.00,5.70,5.30,4.50,4.30,4.30,,
22.00,91.00,"St. Helena Parish, LA",12.40,13.00,11.50,10.90,9.80,9.00,7.70,6.60,6.50,6.10,,
22.00,93.00,"St. James Parish, LA",11.10,11.60,9.70,8.90,8.40,8.40,7.50,6.70,6.20,6.00,,
22.00,95.00,"St. John the Baptist Parish, LA",10.00,10.00,8.80,8.30,7.80,7.40,6.80,6.10,5.60,5.60,,
22.00,97.00,"St. Landry Parish, LA",9.10,9.00,7.90,7.50,7.50,8.00,8.10,6.70,6.20,6.30,,
22.00,99.00,"St. Martin Parish, LA",7.50,7.00,5.90,5.60,5.60,6.80,7.80,6.10,5.20,5.10,,
22.00,101.00,"St. Mary Parish, LA",8.90,8.40,7.10,6.30,6.20,7.60,9.40,7.90,6.50,5.90,,
22.00,103.00,"St. Tammany Parish, LA",5.90,6.00,5.60,5.50,5.50,5.30,5.00,4.30,4.10,4.20,,
22.00,105.00,"Tangipahoa Parish, LA",9.20,9.10,8.10,7.70,7.50,7.20,6.80,5.70,5.40,5.50,,
22.00,107.00,"Tensas Parish, LA",13.10,12.30,10.30,9.00,9.30,9.70,9.80,8.50,7.60,8.30,,
22.00,109.00,"Terrebonne Parish, LA",6.10,5.90,5.10,4.80,4.80,5.90,7.00,5.70,4.90,4.60,,
22.00,111.00,"Union Parish, LA",9.90,9.00,7.90,7.50,7.40,7.10,6.60,5.60,5.60,5.80,,
22.00,113.00,"Vermilion Parish, LA",6.90,6.30,5.50,5.40,5.50,6.90,7.60,6.00,5.30,5.10,,
22.00,115.00,"Vernon Parish, LA",8.10,8.60,7.90,8.50,8.40,7.70,7.30,6.50,6.40,6.20,,
22.00,117.00,"Washington Parish, LA",9.10,9.00,8.40,8.00,7.70,7.60,7.00,5.80,5.70,5.90,,
22.00,119.00,"Webster Parish, LA",9.80,9.60,9.20,9.20,8.60,8.80,8.50,6.90,6.00,6.10,,
22.00,121.00,"West Baton Rouge Parish, LA",7.40,7.40,6.60,5.90,5.70,5.60,5.30,4.60,4.40,4.50,,
22.00,123.00,"West Carroll Parish, LA",15.40,15.10,13.00,12.20,12.80,13.40,12.00,9.80,8.90,10.70,,
22.00,125.00,"West Feliciana Parish, LA",6.30,6.30,5.80,5.70,5.60,5.20,5.20,4.20,3.80,4.10,,
22.00,127.00,"Winn Parish, LA",8.80,8.90,8.10,7.90,7.40,8.40,7.80,6.40,6.10,6.30,,
23.00,1.00,"Androscoggin County, ME",8.90,7.90,7.50,6.70,5.40,4.20,3.60,3.20,3.00,3.00,,
23.00,3.00,"Aroostook County, ME",10.10,9.60,9.00,8.70,7.50,5.90,5.40,4.90,4.40,4.60,,
23.00,5.00,"Cumberland County, ME",6.80,6.20,5.80,5.30,4.40,3.40,2.90,2.60,2.50,2.40,,
23.00,7.00,"Franklin County, ME",9.60,8.90,8.30,7.80,6.50,4.80,4.50,4.10,3.70,3.80,,
23.00,9.00,"Hancock County, ME",9.20,8.70,8.30,7.90,6.70,5.60,4.50,3.90,3.50,3.50,,
23.00,11.00,"Kennebec County, ME",7.90,7.30,6.90,6.30,5.30,4.30,3.60,3.30,3.00,2.90,,
23.00,13.00,"Knox County, ME",7.70,7.20,6.60,6.00,5.10,4.10,3.50,3.20,2.90,2.90,,
23.00,15.00,"Lincoln County, ME",7.90,7.60,7.00,6.90,5.90,4.40,3.70,3.30,3.10,3.00,,
23.00,17.00,"Oxford County, ME",11.10,10.30,9.30,8.30,7.00,5.50,4.60,3.90,3.70,3.60,,
23.00,19.00,"Penobscot County, ME",8.80,8.10,7.50,6.90,6.10,4.70,4.30,3.80,3.50,3.20,,
23.00,21.00,"Piscataquis County, ME",11.10,9.90,9.10,8.90,7.20,5.50,5.00,4.10,3.80,3.70,,
23.00,23.00,"Sagadahoc County, ME",6.90,6.60,6.40,5.70,4.50,3.50,3.00,2.80,2.50,2.30,,
23.00,25.00,"Somerset County, ME",11.50,10.60,9.60,9.20,7.80,6.60,5.60,5.00,4.40,4.50,,
23.00,27.00,"Waldo County, ME",8.80,8.10,7.90,7.20,6.00,5.20,4.20,3.70,3.30,3.20,,
23.00,29.00,"Washington County, ME",11.20,10.30,9.90,9.30,8.10,6.40,5.50,5.00,4.60,4.60,,
23.00,31.00,"York County, ME",8.30,7.20,6.70,6.40,5.10,3.90,3.40,3.00,2.80,2.70,,
24.00,1.00,"Allegany County, MD",9.50,9.10,8.80,8.40,7.50,6.80,6.00,5.70,5.30,5.20,,
24.00,3.00,"Anne Arundel County, MD",7.10,6.40,5.90,5.60,5.00,4.30,3.70,3.50,3.20,3.10,,
24.00,5.00,"Baltimore County, MD",8.40,7.80,7.20,6.80,6.00,5.20,4.50,4.30,3.90,3.70,,
24.00,9.00,"Calvert County, MD",7.10,6.60,6.20,5.90,5.20,4.50,3.70,3.60,3.40,3.20,,
24.00,11.00,"Caroline County, MD",9.50,8.70,7.60,6.90,6.20,5.40,4.60,4.20,3.70,3.60,,
24.00,13.00,"Carroll County, MD",7.00,6.20,5.80,5.40,4.70,4.10,3.50,3.30,3.10,2.90,,
24.00,15.00,"Cecil County, MD",9.70,9.00,8.20,7.60,6.50,5.90,5.00,4.70,4.30,4.00,,
24.00,17.00,"Charles County, MD",7.10,6.80,6.60,6.40,5.70,4.90,4.10,3.90,3.70,3.60,,
24.00,19.00,"Dorchester County, MD",11.60,11.20,10.70,9.70,8.30,7.00,6.00,5.60,5.00,4.80,,
24.00,21.00,"Frederick County, MD",7.10,6.50,6.00,5.70,5.00,4.40,3.80,3.60,3.40,3.20,,
24.00,23.00,"Garrett County, MD",9.10,8.50,8.20,8.00,7.00,6.20,5.50,5.10,4.60,4.40,,
24.00,25.00,"Harford County, MD",8.00,7.30,6.90,6.50,5.60,4.80,4.10,3.80,3.50,3.30,,
24.00,27.00,"Howard County, MD",5.80,5.20,4.90,4.80,4.30,3.70,3.20,3.10,2.90,2.70,,
24.00,29.00,"Kent County, MD",9.10,8.20,7.50,7.10,6.30,5.20,4.70,4.40,4.20,4.00,,
24.00,31.00,"Montgomery County, MD",5.80,5.30,5.10,4.90,4.30,3.80,3.30,3.30,3.10,2.90,,
24.00,33.00,"Prince George's County, MD",7.70,7.50,7.20,6.90,6.00,5.10,4.30,4.10,4.00,3.80,,
24.00,35.00,"Queen Anne's County, MD",7.50,6.90,6.20,5.80,5.00,4.40,3.80,3.60,3.20,3.10,,
24.00,37.00,"St. Mary's County, MD",6.70,6.40,6.10,5.90,5.30,4.80,4.10,3.90,3.70,3.30,,
24.00,39.00,"Somerset County, MD",12.10,11.80,11.10,10.60,9.30,8.10,7.00,6.80,6.80,6.10,,
24.00,41.00,"Talbot County, MD",8.20,7.50,7.10,6.40,5.40,4.80,4.00,3.90,3.60,3.40,,
24.00,43.00,"Washington County, MD",9.80,8.80,7.70,7.30,6.40,5.50,4.90,4.60,4.30,3.90,,
24.00,45.00,"Wicomico County, MD",9.90,9.90,9.30,8.60,7.60,6.70,6.00,5.60,5.20,4.60,,
24.00,47.00,"Worcester County, MD",13.70,13.90,12.80,12.50,11.40,10.40,9.00,8.40,7.90,7.40,,
24.00,510.00,"Baltimore city, MD",11.40,10.70,10.00,9.60,8.40,7.40,6.40,6.10,5.60,5.10,,
25.00,1.00,"Barnstable County, MA",9.60,9.00,8.50,8.30,7.20,6.10,5.10,4.80,4.40,3.90,,
25.00,3.00,"Berkshire County, MA",8.50,7.80,7.40,7.30,6.60,5.40,4.70,4.50,4.20,3.50,,
25.00,5.00,"Bristol County, MA",10.30,9.40,8.80,8.60,7.40,6.10,5.10,4.90,4.40,3.70,,
25.00,7.00,"Dukes County, MA",9.50,9.30,8.90,9.00,7.90,6.50,5.30,5.00,4.70,4.10,,
25.00,9.00,"Essex County, MA",8.40,7.60,7.10,7.00,6.00,5.00,4.10,3.90,3.50,3.00,,
25.00,11.00,"Franklin County, MA",7.40,6.50,6.10,6.10,5.30,4.40,3.60,3.40,3.10,2.70,,
25.00,13.00,"Hampden County, MA",10.00,9.30,8.60,8.60,7.60,6.40,5.40,5.20,4.80,4.10,,
25.00,15.00,"Hampshire County, MA",6.80,6.10,5.80,6.00,5.30,4.50,3.80,3.50,3.10,2.70,,
25.00,17.00,"Middlesex County, MA",6.70,5.90,5.40,5.40,4.70,3.90,3.30,3.10,2.80,2.30,,
25.00,19.00,"Nantucket County/town, MA",9.40,8.60,7.80,7.20,6.20,5.40,4.60,4.50,4.60,4.20,,
25.00,21.00,"Norfolk County, MA",7.20,6.30,5.70,5.70,5.00,4.20,3.50,3.40,3.10,2.50,,
25.00,23.00,"Plymouth County, MA",8.70,7.70,7.00,6.90,6.00,5.00,4.20,4.00,3.60,3.00,,
25.00,25.00,"Suffolk County, MA",7.40,6.60,6.20,6.10,5.30,4.40,3.70,3.50,3.10,2.60,,
25.00,27.00,"Worcester County, MA",8.60,7.70,7.20,7.10,6.10,5.10,4.30,4.00,3.70,3.10,,
26.00,1.00,"Alcona County, MI",17.30,13.80,12.50,13.20,10.60,8.10,7.70,7.10,6.60,6.30,,
26.00,3.00,"Alger County, MI",13.70,12.20,11.80,11.60,10.40,8.60,8.30,8.30,7.90,7.80,,
26.00,5.00,"Allegan County, MI",11.00,8.40,7.30,6.60,5.40,4.20,3.90,3.70,3.30,3.10,,
26.00,7.00,"Alpena County, MI",12.80,10.40,9.60,9.60,8.00,6.30,6.00,5.70,5.10,4.70,,
26.00,9.00,"Antrim County, MI",15.50,12.80,11.40,11.30,9.50,7.60,7.10,6.50,5.70,5.10,,
26.00,11.00,"Arenac County, MI",16.00,13.50,12.60,12.90,11.10,9.10,8.40,8.00,7.10,6.60,,
26.00,13.00,"Baraga County, MI",18.80,15.80,13.90,14.30,11.30,9.20,8.30,7.70,6.10,6.30,,
26.00,15.00,"Barry County, MI",10.10,7.80,6.80,6.30,5.40,4.30,4.00,3.90,3.40,3.20,,
26.00,17.00,"Bay County, MI",11.20,9.40,8.60,8.60,7.20,5.80,5.50,5.50,4.80,4.70,,
26.00,19.00,"Benzie County, MI",13.10,11.60,10.30,10.20,8.70,7.10,6.60,6.50,5.50,5.10,,
26.00,21.00,"Berrien County, MI",11.70,9.80,8.90,8.60,6.80,5.30,5.00,4.80,4.30,4.00,,
26.00,23.00,"Branch County, MI",12.30,10.00,8.70,8.30,6.70,5.20,4.90,4.60,3.70,3.90,,
26.00,25.00,"Calhoun County, MI",11.40,9.40,8.20,7.80,6.30,5.20,4.80,4.90,4.20,4.10,,
26.00,27.00,"Cass County, MI",11.10,9.30,8.30,8.10,6.70,5.10,4.70,4.60,4.10,4.30,,
26.00,29.00,"Charlevoix County, MI",13.60,11.70,10.70,10.60,8.20,6.10,5.60,5.50,4.80,4.60,,
26.00,31.00,"Cheboygan County, MI",13.50,11.80,11.70,11.40,10.70,9.20,9.50,10.00,9.20,8.70,,
26.00,33.00,"Chippewa County, MI",11.60,10.40,9.90,10.40,9.50,7.90,7.70,7.60,6.70,6.30,,
26.00,35.00,"Clare County, MI",15.10,12.70,11.70,11.60,9.90,7.80,7.40,6.90,6.10,6.10,,
26.00,37.00,"Clinton County, MI",8.10,6.60,6.00,6.00,5.00,4.00,3.70,3.60,3.20,3.00,,
26.00,39.00,"Crawford County, MI",13.80,12.30,11.60,11.30,9.50,7.90,7.60,6.90,6.00,5.60,,
26.00,41.00,"Delta County, MI",12.20,10.30,9.80,10.20,8.50,6.90,6.60,6.20,5.30,5.20,,
26.00,43.00,"Dickinson County, MI",11.20,9.20,8.30,8.20,6.80,5.70,5.20,4.70,3.80,4.20,,
26.00,45.00,"Eaton County, MI",9.40,7.70,6.80,6.60,5.70,4.50,4.20,4.10,3.50,3.40,,
26.00,47.00,"Emmet County, MI",14.00,12.60,11.80,11.70,9.60,7.30,6.60,6.50,5.90,5.40,,
26.00,49.00,"Genesee County, MI",13.70,11.10,10.00,9.80,8.00,6.30,5.80,5.70,5.00,4.90,,
26.00,51.00,"Gladwin County, MI",14.40,12.50,11.70,11.60,9.30,7.40,7.00,6.50,5.70,5.70,,
26.00,53.00,"Gogebic County, MI",12.70,11.40,11.00,10.70,8.90,7.40,6.20,5.90,5.10,5.20,,
26.00,55.00,"Grand Traverse County, MI",11.30,9.40,8.20,7.60,6.00,4.70,4.30,4.20,3.70,3.40,,
26.00,57.00,"Gratiot County, MI",11.50,9.60,8.90,8.80,7.10,5.80,5.20,5.40,4.70,4.40,,
26.00,59.00,"Hillsdale County, MI",13.10,10.20,9.00,8.80,7.00,5.30,5.10,4.90,4.00,4.20,,
26.00,61.00,"Houghton County, MI",10.40,9.20,8.80,8.80,7.70,6.40,6.20,5.90,5.10,4.90,,
26.00,63.00,"Huron County, MI",12.10,9.30,7.90,8.30,6.90,5.50,5.20,5.10,4.60,4.40,,
26.00,65.00,"Ingham County, MI",10.00,8.50,7.70,7.60,6.20,4.70,4.30,4.30,3.60,3.50,,
